NF|G|5|2006|01|579.0|764381|764381|08/05/2006|027651710000138|479.04|521.04| |499.0|40031.0|579036|28/04/2006|28/04/2006|
NF|G|5|2006|01|579.0|764763|764763|08/05/2006|007545661000141|1995.9|2249.95| |499.0|40177.0|579040|02/05/2006|02/05/2006|
NF|G|5|2006|01|579.0|764937|764937|09/05/2006|029872074000108|9024.34|10265.45| |499.0|40804.0|0|03/05/2006|04/05/2006|
NF|G|5|2006|01|579.0|765290|765290|09/05/2006|031900186000169|1029.2|1146.01| |499.0|37138.0|0|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|758074|758074|10/04/2006|002000896000134|421.08|459.57| |499.0|33256.0|989659|03/04/2006|03/04/2006|
NF|G|5|2006|01|580.0|758075|758075|10/04/2006|002000896000134|471.48|515.89| |499.0|33257.0|989660|03/04/2006|03/04/2006|
NF|G|5|2006|01|580.0|758255|758255|10/04/2006|000057210000116|391.7|443.8| |499.0|33930.0|0|04/04/2006|06/04/2006|
NF|G|5|2006|01|580.0|758823|758823|11/04/2006|036548691000100|1394.51|1591.84| |499.0|34724.0|989695|07/04/2006|07/04/2006|
NF|G|5|2006|01|580.0|758847|758847|11/04/2006|028880888000113|4026.2|4548.96| |499.0|34715.0|580076|07/04/2006|08/04/2006|
NF|G|5|2006|01|580.0|759139|759139|12/04/2006|003590962000136|1544.2|1751.58| |499.0|34987.0|989685|07/04/2006|07/04/2006|
NF|G|5|2006|01|580.0|759140|759140|12/04/2006|003590962000136|647.4|741.71| |499.0|34988.0|989694|07/04/2006|07/04/2006|
NF|G|5|2006|01|580.0|759324|759324|13/04/2006|036481679000125|1755.44|1943.97| |499.0|33925.0|0|05/04/2006|06/04/2006|
NF|G|5|2006|01|580.0|759766|759766|17/04/2006|027880681000186|847.9|965.89| |499.0|35778.0|0|11/04/2006|13/04/2006|
NF|G|5|2006|01|580.0|759792|759792|17/04/2006|039507199000184|807.6|914.43| |499.0|35764.0|0|10/04/2006|13/04/2006|
NF|G|5|2006|01|580.0|759974|759974|18/04/2006|036488971000170|510.68|578.17| |499.0|35840.0|0|11/04/2006|13/04/2006|
NF|G|5|2006|01|580.0|759980|759980|18/04/2006|028900595000150|1022.82|1150.5| |499.0|35843.0|0|12/04/2006|13/04/2006|
NF|G|5|2006|01|580.0|759987|759987|18/04/2006|002398130000150|2561.0|2915.98| |499.0|35844.0|0|12/04/2006|13/04/2006|
NF|G|5|2006|01|580.0|760614|760614|20/04/2006|039249420000141|2713.28|2943.35| |499.0|35837.0|0|11/04/2006|13/04/2006|
NF|G|5|2006|01|580.0|760917|760917|24/04/2006|029092269000127|412.2|469.44| |499.0|36954.0|0|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761051|761051|24/04/2006|001936127000180|1673.94|1879.51| |499.0|36970.0|0|19/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761167|761167|24/04/2006|031201924000180|482.1|507.3| |499.0|36728.0|580009|12/04/2006|13/04/2006|
NF|G|5|2006|01|580.0|761210|761210|25/04/2006|002398130000150|752.0|834.8| |499.0|36966.0|0|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761379|761379|25/04/2006|031070907000150|525.15|603.93| |499.0|37236.0|0|17/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761440|761440|25/04/2006|002169482000133|387.44|427.91| |499.0|37342.0|580036|20/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761441|761441|25/04/2006|000990290000168|1393.8|1593.17| |499.0|37238.0|0|18/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761444|761444|25/04/2006|000110782000111|1538.77|1760.21| |499.0|37229.0|0|19/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761471|761471|25/04/2006|036482354000167|2447.16|2736.95| |499.0|37222.0|0|19/04/2006|20/04/2006|
NF|G|5|2006|01|580.0|761485|761485|25/04/2006|032183899000111|1566.49|1783.3| |499.0|37294.0|580035|20/04/2006|20/04/2006|
