08|64622|NFS|C|33041|30/08/2014|25/08/2014|104|B|456,00|0,00|0,00|364,80|N|
08|64654|NFS|C|106259|30/08/2014|26/08/2014|104|B|180,00|0,00|0,00|180,00|N|
08|64752|NFS|C|28062|30/08/2014|26/08/2014|104|B|88,00|0,00|0,00|70,40|N|
08|64652|NFS|C|1348|30/08/2014|26/08/2014|104|B|300,00|0,00|0,00|300,00|N|
08|64800|NFS|C|3803|30/08/2014|27/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64626|NFS|C|93677|30/08/2014|28/08/2014|104|B|1209,60|0,00|0,00|967,68|N|
08|64742|NFS|C|93677|30/08/2014|28/08/2014|104|B|1939,20|0,00|0,00|291,84|N|
08|64751|NFS|C|8864|30/08/2014|29/08/2014|104|B|240,00|0,00|0,00|240,00|N|
08|64672|NFS|C|97300|30/08/2014|29/08/2014|104|B|650,00|0,00|0,00|650,00|N|
08|64651|NFS|C|105031|30/08/2014|29/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64730|NFS|C|90508|30/08/2014|29/08/2014|104|B|164,00|0,00|0,00|41,00|N|
08|64798|NFS|C|23968|30/08/2014|29/08/2014|104|B|240,00|0,00|0,00|96,00|N|
08|64790|NFS|C|7096|01/09/2014|20/08/2014|104|B|73,00|0,00|0,00|73,00|N|
08|64794|NFS|C|106276|01/09/2014|29/08/2014|104|B|360,00|0,00|0,00|360,00|N|
08|64820|NFS|C|29343|05/09/2014|29/08/2014|104|B|120,00|0,00|0,00|120,00|N|
08|64756|NFS|C|106300|08/09/2014|19/08/2014|104|B|340,00|0,00|0,00|340,00|N|
08|64833|NFS|C|106301|08/09/2014|22/08/2014|104|B|180,00|0,00|0,00|180,00|N|
08|64873|NFS|C|106332|11/09/2014|27/08/2014|104|B|590,00|0,00|0,00|590,00|N|
08|64777|NFS|C|85315|15/09/2014|25/08/2014|104|B|480,00|0,00|0,00|480,00|N|
08|64774|NFS|C|69218|15/09/2014|28/08/2014|104|B|180,00|0,00|0,00|180,00|N|
08|65362|NFS|C|427|29/09/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
