05|2002|200|F|||||2420||712990.83|320929.67||0||1089|||3770.36|3404.01|261.36|3770.36|62.21|01.01.00
06|2002|200|F|||||2420||722392.91|472538.35||0||1573|||4307.6|3783.02|314.6|4307.6|213.31|01.01.00
07|2002|200|F|||||2420||999440.78|664769.86||0||1621.4|||4353.21|3810.69|311.81|4353.21|69.03|01.01.00
08|2002|200|F|||||2420||744331.09|460158.51||0||1500.4|||4142.68|3658.05|222.28|4142.68|101.46|01.01.00
09|2002|200|F|||||2420||571315.52|276597.34||0||1161.6|||3872|3461.81|290.4|3872|537.64|01.01.00
10|2002|200|F|||||2420||625425.36|317424.74||0||1234.2|||3891.55|3475.98|237.35|3891.55|243.79|01.01.00
11|2002|200|F|||||2420||571350.33|300756.26||0||1282.6|||4023.25|3571.46|320.65|4023.25|419.1|01.01.00
12|2002|200|F|||||2420||380560.79|253954.08||0||1621.4|||3675.71|3319.5|360.31|4401.71|14.63|01.01.00
01|2002|316|F|||||1223||56982.44|96469.02||0||2409.31|||3854.16|3357.89|507.22|4046.53|308.88|01.02.05
02|2002|316|F|||||1223||159700.4|142473.37||0||1088.47|||2507.32|2302.74|236.62|2548.09|583.44|01.02.05
03|2002|316|F|||||1223||145324.22|155891.1||0||1308.61|||2845.68|2549.65|314.07|2845.68|729.4|01.02.05
04|2002|316|F|||||1223||139301.34|102363.09||0||892.79|||2253.14|2095.84|137.35|2253.14|690.68|01.02.05
05|2002|316|F|||||1223||142783.57|127722.73||0||1088.47|||2572.7|2363.32|261.23|2572.7|692.08|01.02.05
06|2002|316|F|||||1223||144666.43|155590.04||0||1320.84|||2808.01|2550.33|264.17|2808.01|877.6|01.02.05
07|2002|316|F|||||1223||200148.04|156499.43||0||953.94|||2360.39|2169.96|183.45|2360.39|1292.59|01.02.05
08|2002|316|F|||||1223||84269.86|67340.32||0||978.4|||2346.35|2157.92|144.95|2346.35|765.72|01.02.05
09|2002|316|F|||||1223||96045.2|54880.69||0||697.11|||2094.39|1922.62|174.28|2094.39|707.07|01.02.05
10|2002|316|F|||||1223||105141.73|76801.91||0||892.79|||2287.48|2115.71|171.69|2287.48|358.02|01.02.05
11|2002|316|F|||||1223||93263.08|78134.63||0||1027.32|||2507.15|2294.3|256.83|2507.15|870.48|01.02.05
12|2002|316|F|||||1223||63976.97|54771.76||0||1051.78|||2141.61|1969.84|233.73|2508.51|322.29|01.02.05
01|2002|333|F|||||2420||236920.46|146716.82||0||1500.4|||3671.6|3293.89|315.87|4053.27|837.39|03.03.00
02|2002|333|F|||||2420||627006.53|387742.36||0||1500.4|||4165.9|3685.38|326.17|4246.57|1559.87|03.03.00
03|2002|333|F|||||2420||671979.28|344475.75||0||1234.2|||3950.41|3529.15|296.21|3950.41|1037.79|03.03.00
04|2002|333|F|||||2420||691031.71|258306.08||0||0|||2420|2262.7|0|2420|2602.98|03.03.00
05|2002|333|F|||||2420||725304.33|326760.31||0||1089|||3770.36|3397.3|261.36|3770.36|1342.05|03.03.00
06|2002|333|F|||||2420||701465.66|332516.17||0||1137.4|||1532.67|1056.56|0|3557.4|1347.67|03.03.00
07|2002|333|F|||||2420||701465.66|424203.06||0||1452|||0|0|0|0|0|03.03.00
01|2002|400|F|||||2420||373100.77|287108.21||0||1863.4|||4111.02|3661.46|392.29|4492.69|745.72|01.03.00
02|2002|400|F|||||2420||923745.06|670208.02||0||1766.6|||4489.97|3972.48|384.04|4570.64|1911.18|01.03.00
03|2002|400|F|||||2420||910841.86|593802.95||0||1573|||4370.52|3885.88|377.52|4370.52|2596.74|01.03.00
04|2002|400|F|||||2420||937702.4|551682.56||0||1427.8|||4067.46|3666.16|219.66|4067.46|3268.61|01.03.00
05|2002|400|F|||||2420||984208.97|514819.45||0||1258.4|||3980.42|3606.69|302.02|3980.42|1313.65|01.03.00
06|2002|400|F|||||2420||997187.55|661864.17||0||1597.2|||4336.64|3854.46|319.44|4336.64|3314|01.03.00
07|2002|400|F|||||2420||1045544.96|764857.58||0||1766.6|||4526.33|3991.98|339.73|4526.38|1727.6|01.03.00
08|2002|400|F|||||2420||621531.35|315675.43||0||1234.2|||3837.04|3438.7|182.84|3837.04|1714.31|01.03.00
09|2002|400|F|||||2420||531899.98|219085.27||0||992.2|||3660.25|3348.55|248.05|3660.25|3139.61|01.03.00
10|2002|400|F|||||2420||582276.74|313791.32||0||1306.8|||3978.11|3593|251.31|3978.11|2523.13|01.03.00
11|2002|400|F|||||2420||516492.55|309223.77||0||1452|||4235|3780.77|363|4235|2578.53|01.03.00
12|2002|400|F|||||2420||354305.58|204802.07||0||1403.6|||3409.51|3135.43|311.91|4135.51|2210.43|01.03.00
01|2002|499|F|||||2420||343761.4|432027.85||0||3049.2|||5546.47|4628.7|641.94|5928.14|249.37|03.04.00
02|2002|499|F|||||2420||945649.94|593483.57||0||1524.6|||4195.36|3680.9|331.43|4276.03|2010.54|03.04.00
03|2002|499|F|||||2420||912999.39|497990.87||0||1331|||4070.44|3590.34|319.44|4312.44|1312.96|03.04.00
04|2002|499|F|||||2420||940365.64|595453.18||0||1524.6|||4179.15|3586.63|234.55|4179.15|2302.3|03.04.00
05|2002|499|F|||||2420||758216.37|663467.41||0||2129.6|||5060.7|4307.37|511.1|5060.7|1649.86|03.04.00
06|2002|499|F|||||2420||768214.83|444077.78||0||1403.6|||4104.32|3603.5|280.72|4104.32|2147.3|03.04.00
07|2002|499|F|||||2420||1316869.8|665963||0||1234.2|||3891.55|3449.24|237.35|3891.55|595.65|03.04.00
08|2002|499|F|||||2420||1100221.99|582245.97||0||1282.6|||3892.61|3450.01|190.01|3892.61|2574.74|03.04.00
09|2002|499|F|||||2420||941558.4|482102.63||0||1234.2|||3962.75|3500.86|308.55|3962.75|1968.05|03.04.00
10|2002|499|F|||||2420||930509.04|601797.5||0||1573|||4295.5|3742.11|302.5|4295.5|3025.89|03.04.00
11|2002|499|F|||||2420||675535.92|673574.3||0||2420|||5445|4575.5|605|5445|2221.37|03.04.00
12|2002|499|F|||||2420||539517.97|606736.95||0||2710.4|||5006.71|4250.29|602.31|5732.71|1315.31|03.04.00
01|2002|500|F|||||2420||304755.74|292672.38||0||2323.2|||4667.62|4013.92|489.09|5049.29|577.07|02.01.00
02|2002|500|F|||||2420||804951.46|705035.67||0||2129.6|||4931.89|4240.72|462.96|5012.56|2608.52|02.01.00
03|2002|500|F|||||2420||775637.23|607959.82||0||1887.6|||4760.62|4116.55|453.02|4760.62|1810.29|02.01.00
04|2002|500|F|||||2420||798340.46|489588.73||0||1476.2|||4123.31|3654.5|227.11|4123.31|2370.33|02.01.00
05|2002|500|F|||||2420||837935.2|406040.41||0||1161.6|||3860.38|3463.87|278.78|3860.38|1716.55|02.01.00
06|2002|500|F|||||2420||848984.89|707940.89||0||2008.6|||4830.32|4156.59|401.72|4830.32|2364.82|02.01.00
07|2002|500|F|||||2420||1174582.57|604101.82||0||1234.2|||3891.55|3475.98|237.35|3891.55|1312.3|02.01.00
08|2002|500|F|||||2420||874767.52|462626.98||0||1282.6|||3892.61|3476.75|190.01|3892.61|2710.88|02.01.00
09|2002|500|F|||||2420||748616.83|551633.45||0||1790.8|||4658.5|4032.02|447.7|4658.5|2883.81|02.01.00
10|2002|500|F|||||2420||819519.04|708144.37||0||2081.2|||4901.43|4208.14|400.23|4901.43|1722.39|02.01.00
11|2002|500|F|||||2420||726931.81|681597.69||0||2274.8|||5263.5|4470.65|568.7|5262.5|3006.73|02.01.00
12|2002|500|F|||||2420||498663.52|431641.44||0||2105.4|||4267.27|3621.69|467.87|4993.27|1309.34|02.01.00
01|2002|505|F|||||1027||29959.38|17676.34||0||605.93|||1520.86|1363.56|127.56|1682.49|234.46|01.02.07
02|2002|505|F|||||1027||92562.22|54509.04||0||605.93|||1730.42|1559.24|131.72|1764.65|362.79|01.02.07
03|2002|505|F|||||1027||82885.25|50877.32||0||626.47|||1803.82|1621.7|150.35|1803.82|543.83|01.02.07
04|2002|505|F|||||1027||88876.3|21015.65||0||0|||1027|914.03|0|1027|693.95|01.02.07
05|2002|505|F|||||1027||111776.38|38464.88||0||0|||924.3|822.63|0|1027|494.98|01.02.07
06|2002|505|F|||||1027||20590.97|13123.17||0||657.28|||0|0|0|262.91|224.76|01.02.07
07|2002|505|F|||||1027||20590.97|14145.27||0||708.63|||0|0|0|0|0|01.02.07
01|2002|507|F|||||1027||47067.78|16875.79||0||0|||787.37|642.22|0|949|669.06|02.02.02
02|2002|507|F|||||1027||127337.18|43221.85||0||0|||992.77|883.57|0|1027|808.96|02.02.02
03|2002|507|F|||||1027||56712.73|55218.71||0||996.19|||376.57|347.76|0|0|0|02.02.02
04|2002|507|F|||||1027||56712.73|64643.02||0||1170.78|||0|0|0|0|0|02.02.02
05|2002|507|F|||||1027||56712.73|70444.59||0||1273.48|||0|0|0|1129.7|0|02.02.02
06|2002|507|F|||||1027||56712.73|70310.86||0||1273.48|||0|0|0|0|0|02.02.02
01|2002|508|F|||||1027||96979.67|69946.63||0||739.44|||1922.11|1723.19|155.67|1844.11|446.43|01.04.02
02|2002|508|F|||||1027||148436.54|198914.99||0||1376.18|||2668.12|2356.35|299.17|2702.35|1047.93|01.04.02
03|2002|508|F|||||1027||137345.31|79148.51||0||595.66|||1765.62|1589.09|142.96|1765.62|783.31|01.04.02
04|2002|508|F|||||1027||122021.07|73240.46||0||616.2|||1738|1565.75|94.8|1643.2|907.73|01.04.02
05|2002|508|F|||||1027||142548.03|39369.63||0||0|||1027|914.03|0|1027|575.39|01.04.02
