01|001|FAM|03/01/2005|151101    |D|03/01/2005|00000000009013,03|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211402    |C|03/01/2005|00000000001170,59|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|251101    |C|03/01/2005|00000000009013,03|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|311202    |C|03/01/2005|00000000002810,80|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|311203    |C|03/01/2005|00000000005031,64|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112104    |D|03/01/2005|00000000001217,27|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112104    |C|03/01/2005|00000000000063,14|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112104    |D|03/01/2005|00000000000063,14|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211402    |C|03/01/2005|00000000000113,34|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211402    |C|03/01/2005|00000000000007,14|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|311102    |C|03/01/2005|00000000001070,83|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|311103    |C|03/01/2005|00000000000033,10|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|311105    |C|03/01/2005|00000000000056,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030709  |D|03/01/2005|00000000000063,14|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151301    |D|03/01/2005|00000000002000,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|251301    |C|03/01/2005|00000000002000,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211501    |D|04/01/2005|00000000435340,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211501    |D|04/01/2005|00000000003400,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211501    |D|04/01/2005|00000000199630,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211503    |D|04/01/2005|00000000029340,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |C|04/01/2005|00000000638370,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |C|04/01/2005|00000000029340,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|112102    |D|04/01/2005|00000000000589,95|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |C|04/01/2005|00000000000589,95|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111101    |D|04/01/2005|00000000001138,71|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |D|04/01/2005|00000000001138,71|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111101    |C|04/01/2005|00000000001138,71|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|112104    |C|04/01/2005|00000000001138,71|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111204    |D|04/01/2005|00000000000626,41|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|112103    |C|04/01/2005|00000000000626,41|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|112103    |D|04/01/2005|00000000000096,52|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211416    |C|04/01/2005|00000000000096,52|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|112301    |D|04/01/2005|00000000001525,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |C|04/01/2005|00000000001525,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |D|04/01/2005|00000000000031,30|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|112104    |C|04/01/2005|00000000000024,70|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|12020627  |C|04/01/2005|00000000000006,60|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211504    |D|04/01/2005|00000000003788,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |C|04/01/2005|00000000003788,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211504    |D|04/01/2005|00000000002494,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111201    |C|04/01/2005|00000000002494,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211504    |D|04/01/2005|00000000001818,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111204    |C|04/01/2005|00000000001818,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211501    |D|04/01/2005|00000000000824,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211501    |D|04/01/2005|00000000000123,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |C|04/01/2005|00000000000824,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |C|04/01/2005|00000000000123,00|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|13030613  |D|04/01/2005|00000000002372,95|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|111202    |C|04/01/2005|00000000002372,95|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|251302    |D|04/01/2005|00000000123527,04|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|151302    |C|04/01/2005|00000000123527,04|0,0|216||N|0|0|0|0|
01|001|FAM|04/01/2005|211501    |D|04/01/2005|00000000001980,00|0,0|216||N|0|0|0|0|
